YouTube ID,View Count,Favorite Count,Video Title,Author Name,User ID,Upload Date,Rating Likes,Rating Dislikes,Average Rating
dXkx3YHxX-w,638,0,Szachownica Punnetta,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-23T18:35:28.000Z,11,0,5.0
bDNRYSTifro,732,0,Odejmowanie liczb mieszanych część 2,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-07-03T17:27:23.000Z,4,0,5.0
0a-OYBuE4ig,244,0,Środek okręgu opisanego na trójkącie,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-27T11:12:54.000Z,None,None,None
nTggJYf0kXo,1234,0,Jak oczekiwania zmiany cen wpływają na popyt,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-20T05:21:25.000Z,5,0,5.0
x8FK7--NxfM,80,0,Mnożenie przez 1,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-03-24T07:43:56.000Z,1,0,5.0
E6EZ1s9ZAOA,153,0,Prawdopodobieństwo: na ile sposobów można wybrać zarząd?,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-26T06:34:19.000Z,None,None,None
eE4hsuepBoc,1433,0,Przykład badania przebiegu zmienności funkcji wymiernej,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-06T19:46:25.000Z,3,0,5.0
JNVrKi5bj9k,72,0,Prawdopodobieństwo zgadnięcia dwóch odpowiedzi na dwa pytania na egzaminie,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-29T11:48:23.000Z,2,0,5.0
3eRVJyev5RA,328,0,Jak rodza sie gwiazdy,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-11-13T16:19:20.000Z,4,0,5.0
NiazcMch-Xs,405,0,Zadanie tekstowe na dodawanie liczb mieszanych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-01-14T21:02:25.000Z,4,0,5.0
lI0O-T_2His,1799,0,Obwód i pole powierzchni prostokątów i trójkątów,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-11-10T08:04:16.000Z,3,0,5.0
Y-hAicVzxIg,236,0,Upraszczanie wielomianów,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-24T07:19:49.000Z,2,0,5.0
PrEMszzpyoI,506,0,Krótka wycieczka po Khan Academy,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-06-06T12:57:51.000Z,2,0,5.0
IYmPcBjxH6M,242,0,Iloczyn i suma zbiorów,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-24T13:53:18.000Z,1,0,5.0
ateG0GkoHOI,52,0,Obliczanie wartości wyrażenia zależnego od dwóch zmiennych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-18T20:33:28.000Z,None,None,None
C0iXNE8hTuY,3897,0,Krzywa możliwości produkcyjnych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-19T18:03:07.000Z,22,0,5.0
coegAiROPCg,1812,0,Znajdowanie wspólnego mianownika,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-06-27T10:19:21.000Z,4,0,5.0
EJeaP9vkonE,232,0,Kąty utworzone przez prostą przecinającą dwie proste równoległe,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-27T11:12:54.000Z,None,None,None
EbK6qE7f6bQ,212,0,Wprowadzenie do kredytu hipotecznego,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-16T05:02:19.000Z,6,0,5.0
Mer6KlEnC_Y,239,0,Punkty przecięcia wykresów sinusa i cosinusa,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-11-21T23:02:21.000Z,3,0,5.0
sxpwh3gBuEQ,937,0,Linia budżetowa,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-31T10:23:56.000Z,5,1,4.3333335
rMezw9XSd00,1401,0,Dlaczego dzieci różnią się od rodziców czyli  zmienność wewnątrzgatunkowa,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-01T09:44:16.000Z,15,1,4.75
vL_Ad9IqEtk,224,0,Przykład: Prawdopodobieństwo wyrzucenia pary dwiema kostkami,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-29T11:48:24.000Z,2,0,5.0
kiQ7cmn0HoM,326,0,Pole trójkąta równobocznego wpisanego w okrąg,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-13T06:53:33.000Z,1,0,5.0
2uEUZgVjpT8,403,0,Krzywa podaży długookresowej a zysk ekonomiczny,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-21T15:00:21.000Z,2,0,5.0
Gb4N5CEeGz4,243,0,Prawo łączności dodawania,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-01-14T20:08:21.000Z,2,0,5.0
cgSKq64hUMw,26,0,Którego punktu nie zaznaczono w układzie współrzędnych?,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-15T09:07:58.000Z,None,None,None
MPEJM7qAEOg,586,0,Obliczanie prawdopodobieństwa przez zliczanie wszystkich możliwych zdarzeń,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-29T11:48:23.000Z,1,0,5.0
FJ-MikAzMiY,240,0,Przestrzeń zdarzeń elementernych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-01T19:31:10.000Z,1,0,5.0
aXeRog_Bw7k,104,0,Dwusieczna kąta,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-17T19:38:48.000Z,None,None,None
up6w36u84ro,688,0,Odejmowanie pisemne - pożyczanie,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-08T19:05:43.000Z,2,0,5.0
0yIbvM9avqI,705,0,Elementy koła i okręgu.,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-11-29T13:31:08.000Z,None,None,None
zSGM67P3P3E,120,0,Zwodnicze wykresy - nie daj się oszukać!,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-23T07:23:32.000Z,2,0,5.0
LmQgNNC2PZ8,124,0,Dodawanie z przenoszeniem - idziemy dalej...,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-11-18T14:03:32.000Z,1,0,5.0
b57wpRgFyZ8,611,0,"Redukcja wyrazów podobnych, część 4",KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-12T05:49:12.000Z,6,0,5.0
EweDuvLSU8s,323,0,Przychód krańcowy niższy niż koszt całkowity,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-21T14:53:08.000Z,1,0,5.0
ol6X6P-MpBg,350,0,Wzrost o zadany procent,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-11-09T21:17:26.000Z,1,0,5.0
gRb77b-cJ60,162,0,Zamiana ułamków dziesiętnych na zwykłe - zadanie 5,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-12-01T16:46:37.000Z,None,None,None
EvLSIonorSk,173,0,Opodatkowanie producenta jako sposób na negatywne efekty zewnętrzne,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-26T01:48:30.000Z,2,0,5.0
c2UlPn2WM5c,1270,0,Podstawy trygonometrii - funkcje trygonometryczne w trójkącie prostokątnym,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-10-22T04:49:04.000Z,12,0,5.0
XjL5TCwVifY,251,0,Środek okręgu wpisanego w trójkąt,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-27T11:12:54.000Z,2,0,5.0
QU91bp8cRWg,1084,0,Wprowadzenie do zasady zachowania pędu,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-11-10T21:35:28.000Z,12,0,5.0
zfN1nHzWKrw,3468,0,Prawdopodobieństwo: permutacje i wariacje bez powtórzeń,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-29T11:48:23.000Z,14,0,5.0
qy0zJ1HY1xs,177,0,Mnożenie i dzielenie liczb ujemnych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-11T22:10:06.000Z,None,None,None
0RUQY_0id9o,290,0,Obliczanie zmiennej w proporcji,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-12-17T09:13:56.000Z,None,None,None
nY46Em_oOgE,280,0,Dodawanie ułamków dziesiętnych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-11-29T21:29:15.000Z,None,None,None
Y1f47fjjks8,797,0,Wykresy przychodów i kosztów w sytuacji monopolu,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-21T15:53:17.000Z,4,0,5.0
ipN6HjXwmFk,704,0,Zamiana ułamków dziesiętnych na zwykłe - zadanie 1,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-12-01T16:47:36.000Z,2,0,5.0
6E6xgQ1rAvw,1069,0,Trójkąty przystające - cecha przystawania bok-bok-bok (BBB),KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-13T11:10:14.000Z,2,0,5.0
qwQQVcv4zQ8,1608,0,Mnożenie ułamków dziesiętnych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-11-30T05:26:14.000Z,7,1,4.5
-vSgBTvXn_M,106,0,Przykład wykorzystania wielomianów,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-24T07:11:07.000Z,2,0,5.0
3WECN1ph-1k,617,0,Przychód krańcowy a koszt krańcowy,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-14T07:34:03.000Z,1,0,5.0
F7-14eESVvc,666,0,Dobra podrzędne - doprecyzowanie,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-20T06:08:26.000Z,2,0,5.0
z0ZmHx_oQ2Q,287,0,Nauka programowania na Khan Academy,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-06-06T12:57:51.000Z,2,0,5.0
42fu4fQ2Ayk,402,0,Kolejność działań 1,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-11-09T14:43:00.000Z,3,0,5.0
XyjTeBimP-Y,44,0,Zero w dodawaiu,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-03-24T07:59:17.000Z,1,0,5.0
7Puf7ydJ0pY,10777,0,DNA i kod genetyczny,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-12T19:59:36.000Z,78,3,4.851852
RKOP97foTys,588,0,Krzywa popytu jako krzywa korzyści krańcowej,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-25T08:05:59.000Z,1,0,5.0
vMuMEWA61gI,40,0,Upraszczanie sumy wyrażeń zawierających pierwiastki,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-06-19T11:08:31.000Z,None,None,None
ECPcrOWhihM,5160,0,Moje pierwsze dodawanie,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-02-09T19:20:03.000Z,16,2,4.5555553
9_3wP86n7pg,326,0,Ruch po okręgu - samochody wyścigowe na kołowym torze,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-17T07:58:35.000Z,2,1,3.6666667
kTtgIDQCr7E,39,0,Wykorzystanie przystawania trójkątów w dowodzie twierdzenia,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-13T12:49:16.000Z,None,None,None
XdAwmStS3DI,477,0,Prawo łączności mnożenia,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-01-14T20:13:21.000Z,2,0,5.0
wC0YiQ-ANV4,352,0,Układ współrzędnych kartezjańskich,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-14T18:27:25.000Z,None,None,None
LJXCtx5d6GQ,776,0,Więcej o zależności dochodu całkowitego od elastyczności popytu,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-21T15:21:22.000Z,3,0,5.0
qOmB07r6QTI,460,0,Rodzaje krzywych obojętności,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-13T19:59:49.000Z,2,0,5.0
BYeCtxZovvo,555,0,Zegarek bez tajemnic...,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-11-21T20:46:35.000Z,1,0,5.0
wkpPqBhE5pY,447,0,Upraszczanie wyrażeń zawierających pierwiastki i potęgi,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-06-24T04:20:22.000Z,2,1,3.6666667
nriOudaw5qI,150,0,"Dowód, że przeciwległe kąty w równoległoboku są równe",KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-26T10:42:10.000Z,1,0,5.0
jMpG-mqd0HM,4698,0,Mejoza - na drodze do rozmnażania płciowego,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-10-27T19:12:24.000Z,34,0,5.0
tfwIRk003NU,705,0,"Redukcja wyrazów podobnych, część 3",KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-12T05:35:33.000Z,6,0,5.0
-KlBnykrcHk,297,0,Nierówności z wartoścą bezwględną - przykład 2,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-03-24T10:24:34.000Z,None,None,None
fLF_RNWUKCE,224,0,Prawdopodobieństwo wyrzucenia co najmniej jednego orła,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-29T11:48:24.000Z,4,0,5.0
ajeMyPRcnYA,438,0,Ułamki równoważne - przykład,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-06-18T19:40:48.000Z,2,0,5.0
lSTcmknQ_2Y,201,0,Dowód że przeciwległe boki równoległoboku są równe,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-26T10:18:08.000Z,None,None,None
GKd1DLngwn4,94,0,Zaokrąglanie do dziesiątek,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-11-14T09:15:47.000Z,None,None,None
u_DFvb5USv8,1396,0,Efektywność alokacyjna a korzyść krańcowa,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-19T18:27:37.000Z,6,0,5.0
uP33eSM31h4,377,0,Kombinatoryka i prawdopodobieństwo,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-26T06:43:52.000Z,1,0,5.0
IZHlS5dznZE,931,0,Kolejność działań,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-11-09T14:38:11.000Z,1,0,5.0
KnGFKM3fchM,206,0,Wykorzystanie jedynki trygonometrycznej do upraszczania wyrażeń,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-15T21:17:39.000Z,1,0,5.0
CDIjPBzyz3w,110,0,Prawdopodobieństwo wyrzucenia na kostce trzy razy parzystej liczby,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-29T11:48:23.000Z,None,None,None
-Sx22ztDcok,809,0,Rozwiązywanie nierówności pierwszego stopnia -  dodawanie i odejmowanie,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-04-30T06:22:41.000Z,4,0,5.0
2YQYpAb9u2k,1918,0,"Równanie z jedną niewiadomą, w którym zmienna występuje po obu stronach część 2",KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-12-13T22:43:27.000Z,5,0,5.0
iFM9OinkSNk,115,0,Przykład: Prawdopodobieństwo zdarzeń zależnych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-29T11:48:23.000Z,None,None,None
C7Eb-RFQAbs,245,0,Pole rombu równa sie połowie iloczynu długości przekątnych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-26T11:08:48.000Z,None,None,None
AmC5tZ0QdlE,41,0,Nierówności pierwszego stopnia - rozwiązanie w dwóch krokach - część 3,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-11T15:47:09.000Z,None,None,None
Y9y7XKbraH8,844,0,Rzut poziomy.,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-10-13T06:55:11.000Z,4,0,5.0
xl0tN_P_Vro,214,0,"Cosecans, secans i cotangens",KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-10-23T13:43:05.000Z,1,0,5.0
X1slz7CG6VA,161,0,Kolejność działań - przykłady,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-01T17:27:14.000Z,None,None,None
0BUpS-vbiSY,267,0,Upraszczanie pierwiastków 3 stopnia,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-06-25T16:31:17.000Z,2,1,3.6666667
RCeWmcIiNVA,268,0,Odejmowanie liczb całkowitych (bez pożyczania),KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-10-21T17:55:09.000Z,1,0,5.0
j3aAEgZvUkQ,555,0,"Dziedzina, zbiór wartości i wykres funkcji sinus",KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-11-21T22:16:48.000Z,4,0,5.0
-G98ITbXpOY,58,0,Pary uporządkowane,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-15T08:34:12.000Z,None,None,None
f-g1fGtJukI,196,0,Podatek procentowy od hamburgera,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-25T09:35:09.000Z,2,0,5.0
HBaUweLDxCk,295,0,Trójkąty specjalne  o kątach 45-45-90 stopni,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-27T11:12:54.000Z,None,None,None
FzoDUmHzGns,35,0,O pierwiastkach jako potęgach niecałkowitych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-06-06T12:57:52.000Z,1,0,5.0
eQhXtWcGh8Q,183,0,Szacowanie ułamków dziesiętnych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-11-29T21:09:38.000Z,1,0,5.0
-IHLTfHRNB8,145,0,Pozytywne efekty zewnętrzne,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-26T01:55:13.000Z,2,0,5.0
A4D6AsoAZOc,576,0,Przebieg zmienności funkcji wymiernej,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-06T19:41:22.000Z,None,None,None
C82WPlPeB9o,187,0,"Prawdopodobieństwo: czy zdarzenia są zależne, czy niezależne?",KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-29T11:48:23.000Z,2,0,5.0
VlKzb4RVLkU,1438,0,"Koszty stałe, zmienne i krańcowe w firmie",KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-14T06:48:55.000Z,1,1,3.0
WJdsskC_wvg,1053,0,Pierwsza zasada dynamiki Newtona,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-11-25T12:43:38.000Z,3,0,5.0
uG_wvbKAvVU,455,0,Rzut poziomy Wektor prędkości chwilowej,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-10-13T07:08:14.000Z,1,0,5.0
2Yi_s4QVPOY,186,0,Największy wspólny dzielnik,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-03-06T15:01:45.000Z,3,0,5.0
KtdmRuCqe9I,106,0,Posługiwanie się okręgiem jednostkowym,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-11-12T20:32:51.000Z,None,None,None
i9E7yZD9kZg,190,0,Odejmowanie - jeszcze bez pożyczania,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-11-18T14:03:37.000Z,None,None,None
E8i8-ZTFdWg,1895,0,Użyteczność krańcowa,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-31T09:50:54.000Z,5,0,5.0
siCYmod5Ndo,509,0,I prawo dynamiki Newtona,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-27T20:29:58.000Z,4,1,4.2
FfTaZfagZf8,116,0,Ćwiczymy dodawanie ułamków,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-22T13:12:40.000Z,None,None,None
C4JTevu0pZY,160,0,Trójkąt prostokątny i trygonometria,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-10-24T06:26:47.000Z,2,0,5.0
oR5262Ehivo,147,0,Upraszczanie pierwiastków kwadratowych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-06-06T12:57:52.000Z,None,None,None
403B90VNNsE,489,0,Dwumian Newtona i kombinatoryka,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-22T10:38:40.000Z,6,0,5.0
_xRSsOGCP78,75,0,W trójkącie równobocznym wszystkie kąty są równe,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-13T14:13:21.000Z,None,None,None
pmJEHbkcW6E,27,0,Upraszczanie wyrażeń zawierających potęgi różnych zmiennych cz. 2,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-06-25T17:01:43.000Z,None,None,None
D9DjRof8c48,866,0,Równania z wartością bezwzględną,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-03-17T22:27:58.000Z,3,1,4.0
KccnfyVn_nI,548,0,Dobór naturalny i motyl sowa,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-01T14:51:58.000Z,6,1,4.428571
ligzv9_uTLM,1157,0,Ułamek jako część całości,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-06-18T19:32:39.000Z,3,0,5.0
Y2DGXWaWkRw,254,0,Określanie funkcji trygonometrycznej na podstawie wykresu,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-09T11:22:43.000Z,None,None,None
o8RVizg5eK4,321,0,Dowód twierdzenia Pitagorasa oparty o podobieństwo trójkątów,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-04T17:24:43.000Z,2,0,5.0
d8dZK9O4AYw,215,0,Nierówności pierwszego stopnia - rozwiązanie w dwóch krokach,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-04-30T06:40:43.000Z,0,1,1.0
ruHh0Kl3IXU,153,0,Nierówności z wartością bezwględną,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-03-24T09:37:17.000Z,None,None,None
TOaYYiIJYfc,152,0,Przykłądy obliczania wyrażeń algebraicznych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-18T20:46:52.000Z,None,None,None
iHy5KJYvvrg,1325,0,Ewolucja i dobór naturalny,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-08T16:01:42.000Z,8,2,4.2
X_kijZNpA7M,873,0,Mnożenie ułamków,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-06-18T20:13:53.000Z,4,0,5.0
ChZxDp9B0y4,49,0,Dla nauczyciela: jak usunąć ucznia albo klasę ze swojej listy ?,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-06-06T12:57:51.000Z,None,None,None
5Ctrym1lxS8,89,0,Przykład dowodzenia własności trójkątów,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-25T07:46:00.000Z,None,None,None
G9_p62VAETE,70,0,Podstawianie wyrażeń algebraicznych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-18T20:09:50.000Z,None,None,None
UMVB7C1av6s,76,0,Wartość bezwzględna liczby całkowitej,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-03-17T21:59:57.000Z,None,None,None
fAh0lzNMEFU,320,0,Mnożenie jednomianów przez sumy algebraiczne,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-27T15:00:15.000Z,2,0,5.0
XgoNIe_nDpo,211,0,Zmiana amplitudy i okresu cosinusa,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-12-09T11:23:58.000Z,1,0,5.0
6B25edk1Rnk,120,0,Przykład: Liczba możliwych zestawów 9 kart na ręku,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-29T11:48:23.000Z,1,0,5.0
YuwEm7K56MY,60,0,Ujemny i dodatni wykładnik potęgi,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-06-19T11:00:14.000Z,None,None,None
KUUGmPrJcEA,415,0,Prawdopodobieństwo wyrzucenia dokładnie 3 orłów w 5 rzutach symetryczną monetą,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-18T18:44:55.000Z,4,0,5.0
GnaVxLe6ueM,389,0,Bliższe i dalsze okolice Drogi Mlecznej,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-26T13:26:57.000Z,6,0,5.0
T6JYXOYFjLw,80,0,Notatnik Billa Gatesa: Sal Khan o Khan Academy,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-06-24T04:49:24.000Z,3,0,5.0
ErIfrPLZ-go,842,0,Rzut ukośny,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-10-13T06:16:49.000Z,6,0,5.0
UAI3XeNbP00,57,0,Zamiana yardów na cale,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-12-18T08:26:52.000Z,None,None,None
zeKHvvxaUBU,1300,0,Elastyczność podaży,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-21T15:39:41.000Z,3,0,5.0
k7EekHCtPE0,866,0,Dzielenie liczb mieszanych,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-07-03T18:02:38.000Z,10,1,4.6363635
isMGMy97Xrw,125,0,"Zmienne, oznaczenia i proste wyrażenia algebraiczne",KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-18T19:44:58.000Z,None,None,None
my9xjXf0V9g,726,0,Cena minimalna na przykładzie płacy minimalnej,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-25T09:15:45.000Z,6,0,5.0
QR8wSpouwDI,195,0,Dodawanie liczb calkowitych o różnych znakach,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-03-17T20:18:25.000Z,2,0,5.0
y5Y-1pKTSkw,1425,0,Porównywanie ułamków,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2012-06-18T19:41:43.000Z,3,0,5.0
9NLsvKezq5E,1687,0,Zmiany równowagi rynkowej,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-09T06:12:26.000Z,2,0,5.0
zyP7_fAiGVA,1492,0,Krzywe obojętności i krańcowa stopa substytucji,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-08-31T10:56:57.000Z,6,0,5.0
EhCzcHaF5OU,42,0,"Jeszcze o tym, dlaczego zawsze przekształcamy obie strony równania w ten sam sposób",KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-05-18T16:15:27.000Z,None,None,None
hbIfV1GYjDc,752,0,"Wpływ zmian dochodów, liczby ludności lub preferencji",KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-07-20T05:49:14.000Z,3,0,5.0
cNFtYwaictE,3942,0,Dodawanie wektorów,KhanAcademyPolski,QYPNNQExri6AG5NmQjmvNg,2013-09-13T17:30:10.000Z,10,4,3.857143
